Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q8VFK6	Q8VFK6_MOUSE	unreviewed	MCG142268 (Olfactory receptor MOR199-1) (Olfactory receptor Olfr1032)	Olfr1032 mCG_142268	Mus musculus (Mouse)	310
Q7TR13	Q7TR13_MOUSE	unreviewed	Olfactory receptor 1197 (Olfactory receptor Olfr1197) (Protein Olfr1197)	Olfr1197 RP24-386K1.1-001	Mus musculus (Mouse)	314
Q8VH00	Q8VH00_MOUSE	unreviewed	MCG53563 (Olfactory receptor MOR34-1) (Olfactory receptor Olfr666) (Protein Olfr666)	Olfr666 mCG_53563	Mus musculus (Mouse)	318
Q7TQR4	Q7TQR4_MOUSE	unreviewed	Olfactory receptor 1457 (Olfactory receptor Olfr1457)	Olfr1457 mCG_1045085	Mus musculus (Mouse)	314
Q8VF73	Q8VF73_MOUSE	unreviewed	Olfactory receptor 994 (Olfactory receptor MOR203-4) (Olfactory receptor Olfr994) (Protein Olfr994)	Olfr994 mCG_1050355 RP23-429P18.2-001	Mus musculus (Mouse)	314
Q3MI73	Q3MI73_MOUSE	unreviewed	Olfr1416 protein (Fragment)	Olfr1416	Mus musculus (Mouse)	311
Q8VG36	Q8VG36_MOUSE	unreviewed	Olfactory receptor 1104 (Olfactory receptor MOR207-1) (Olfactory receptor Olfr1104)	Olfr1104 mCG_141858	Mus musculus (Mouse)	310
Q7TRQ1	Q7TRQ1_MOUSE	unreviewed	Olfactory receptor 645 (Olfactory receptor Olfr645) (Protein Olfr645)	Olfr645 mCG_122930	Mus musculus (Mouse)	315
Q7TRZ8	Q7TRZ8_MOUSE	unreviewed	MCG1044094 (Olfactory receptor Olfr313)	Olfr313 mCG_1044094	Mus musculus (Mouse)	308
A2AK60	A2AK60_MOUSE	unreviewed	Olfactory receptor 1076 (Protein Olfr1076)	Olfr1076 RP23-2D7.9-001	Mus musculus (Mouse)	313
Q7TR49	Q7TR49_MOUSE	unreviewed	Olfactory receptor 1126 (Olfactory receptor Olfr1126) (Protein Olfr1126)	Olfr1126 RP23-178B19.4-001	Mus musculus (Mouse)	314
Q7TR70	Q7TR70_MOUSE	unreviewed	Olfactory receptor 1065 (Olfactory receptor Olfr1065) (Protein Olfr1065)	Olfr1065 RP23-2D7.4-001	Mus musculus (Mouse)	313
Q8VFX8	Q8VFX8_MOUSE	unreviewed	MCG140865 (Olfactory receptor 402) (Olfactory receptor MOR255-4) (Olfactory receptor Olfr402) (Protein Olfr402)	Olfr402 mCG_140865 RP23-20M18.2-001	Mus musculus (Mouse)	315
Q8VFS3	Q8VFS3_MOUSE	unreviewed	Olfactory receptor 435 (Olfactory receptor MOR261-5) (Olfactory receptor Olfr435) (Protein Olfr435)	Olfr435 mCG_141389	Mus musculus (Mouse)	313
Q8VH20	Q8VH20_MOUSE	unreviewed	Olfactory receptor 638 (Olfactory receptor MOR5-1) (Protein Olfr638)	Olfr638	Mus musculus (Mouse)	321
Q8VFL4	Q8VFL4_MOUSE	unreviewed	MCG52683 (Olfactory receptor MOR196-3) (Olfactory receptor Olfr1023)	Olfr1023 mCG_52683	Mus musculus (Mouse)	311
Q7TQQ2	Q7TQQ2_MOUSE	unreviewed	Olfactory receptor Olfr1505 (Protein Olfr1505)	Olfr1505	Mus musculus (Mouse)	316
Q8VF49	Q8VF49_MOUSE	unreviewed	Olfactory receptor 1289 (Olfactory receptor MOR245-6) (Olfr1289 protein) (Protein Olfr1289)	Olfr1289 RP23-336F11.7-001	Mus musculus (Mouse)	298
Q8VGQ3	Q8VGQ3_MOUSE	unreviewed	Olfactory receptor 202 (Olfactory receptor MOR182-1) (Olfactory receptor Olfr202) (Protein Olfr202)	Olfr202 mCG_141735	Mus musculus (Mouse)	307
A2ASV2	A2ASV2_MOUSE	unreviewed	Olfactory receptor 1016 (Protein Olfr1016)	Olfr1016 RP23-384L16.2-001	Mus musculus (Mouse)	309
Q7TRE5	Q7TRE5_MOUSE	unreviewed	Olfactory receptor Olfr875 (Protein Olfr875)	Olfr875	Mus musculus (Mouse)	310
Q7TS50	Q7TS50_MOUSE	unreviewed	MCG141731 (Olfactory receptor Olfr177)	Olfr177 mCG_141731	Mus musculus (Mouse)	309
Q7TS08	Q7TS08_MOUSE	unreviewed	MCG141938 (Olfactory receptor Olfr295) (Protein Olfr295)	Olfr295 mCG_141938	Mus musculus (Mouse)	309
Q8VG14	Q8VG14_MOUSE	unreviewed	Olfactory receptor 1362 (Olfactory receptor MOR256-8)	Olfr1362	Mus musculus (Mouse)	308
Q8VG82	Q8VG82_MOUSE	unreviewed	MCG59065 (Olfactory receptor MOR233-12) (Olfactory receptor Olfr1218)	Olfr1218 mCG_59065	Mus musculus (Mouse)	311
Q8VGR0	Q8VGR0_MOUSE	unreviewed	MCG1038028 (Olfactory receptor MOR184-1) (Olfactory receptor Olfr174)	Olfr175-ps1 Olfr174 mCG_1038028	Mus musculus (Mouse)	308
B2RVZ1	B2RVZ1_MOUSE	unreviewed	Olfactory receptor 310 (Protein Olfr310)	Olfr310	Mus musculus (Mouse)	332
Q8VFZ6	Q8VFZ6_MOUSE	unreviewed	Olfactory receptor 514 (Olfactory receptor MOR268-1) (Olfactory receptor Olfr514) (Protein Olfr514)	Olfr514 mCG_62243	Mus musculus (Mouse)	310
Q7TR42	Q7TR42_MOUSE	unreviewed	Olfactory receptor 1135 (Olfactory receptor Olfr1135) (Protein Olfr1135)	Olfr1135 mCG_1039986 RP23-463G15.13-001	Mus musculus (Mouse)	310
Q8VGC7	Q8VGC7_MOUSE	unreviewed	Olfactory receptor 1008 (Olfactory receptor MOR187-3) (Olfactory receptor Olfr1008) (Protein Olfr1008)	Olfr1008 mCG_61378 RP23-16D18.12-001	Mus musculus (Mouse)	313
Q8VFF2	Q8VFF2_MOUSE	unreviewed	MCG64019 (Olfactory receptor MOR147-2) (Protein Olfr850)	Olfr850 mCG_64019	Mus musculus (Mouse)	315
Q8VFW4	Q8VFW4_MOUSE	unreviewed	Olfactory receptor MOR202-12 (Olfactory receptor Olfr1466) (Protein Olfr1466)	Olfr1466	Mus musculus (Mouse)	310
Q8VGV1	Q8VGV1_MOUSE	unreviewed	MCG142235 (Olfactory receptor 683) (Olfactory receptor MOR40-1) (Protein Olfr683)	Olfr683 mCG_142235	Mus musculus (Mouse)	319
A2ACY7	A2ACY7_MOUSE	unreviewed	Olfactory receptor 1338 (Protein Olfr1338)	Olfr1338 Olfr1524-ps1 RP23-154A15.9-001	Mus musculus (Mouse)	313
Q5SW50	Q5SW50_MOUSE	unreviewed	Olfactory receptor 462 (Protein Olfr462)	Olfr462 RP23-449F16.3-001	Mus musculus (Mouse)	311
Q7TQW8	Q7TQW8_MOUSE	unreviewed	Olfactory receptor 1313 (Olfactory receptor Olfr1313) (Protein Olfr1313)	Olfr1313 mCG_141905 RP23-336F11.27-001	Mus musculus (Mouse)	311
Q7TR82	Q7TR82_MOUSE	unreviewed	MCG142272 (Olfactory receptor Olfr1040)	Olfr1040 mCG_142272	Mus musculus (Mouse)	313
Q7TS20	Q7TS20_MOUSE	unreviewed	MCG1025813 (Olfactory receptor 259) (Olfactory receptor Olfr259) (Protein Olfr259)	Olfr259 mCG_1025813 RP23-116P4.2-001	Mus musculus (Mouse)	312
Q8VFB0	Q8VFB0_MOUSE	unreviewed	MCG141980, isoform CRA_a (Olfactory receptor) (Olfactory receptor 1261) (Olfactory receptor MOR234-3) (Olfactory receptor Olfr1261) (Protein Olfr1261)	Olfr1261 GO3 mCG_141980 RP24-314D20.1-001	Mus musculus (Mouse)	306
Q8VGD9	Q8VGD9_MOUSE	unreviewed	MCG56368 (Olfactory receptor 330) (Olfactory receptor MOR275-1) (Protein Olfr330)	Olfr330 mCG_56368 RP23-465K20.12-001	Mus musculus (Mouse)	315
Q8VGT4	Q8VGT4_MOUSE	unreviewed	Olfactory receptor MOR251-1 (Olfactory receptor Olfr532) (Protein Olfr532)	Olfr532	Mus musculus (Mouse)	309
A2AVB0	A2AVB0_MOUSE	unreviewed	Olfactory receptor 1098 (Protein Olfr1098)	Olfr1098 RP23-25M5.3-001	Mus musculus (Mouse)	315
D5MR23	D5MR23_MOUSE	unreviewed	Melanocortin 1 receptor (Fragment)	Mc1r	Mus musculus (Mouse)	136
Q7TS13	Q7TS13_MOUSE	unreviewed	MCG59831 (Olfactory receptor 290) (Olfactory receptor Olfr290) (Protein Olfr290)	Olfr290 mCG_59831	Mus musculus (Mouse)	315
Q8VGZ5	Q8VGZ5_MOUSE	unreviewed	Olfactory receptor 568 (Olfactory receptor MOR14-3) (Olfactory receptor Olfr568)	Olfr568 mCG_53392	Mus musculus (Mouse)	316
Q9EQB5	Q9EQB5_MOUSE	unreviewed	Odorant receptor K14 (Olfactory receptor 945) (Olfactory receptor MOR171-20) (Protein Olfr945)	Olfr945	Mus musculus (Mouse)	319
A2AK62	A2AK62_MOUSE	unreviewed	Olfactory receptor 1066 (Protein Olfr1066)	Olfr1066 RP23-2D7.5-001	Mus musculus (Mouse)	313
Q9EQ85	Q9EQ85_MOUSE	unreviewed	Odorant receptor M36 (Olfactory receptor Olfr960)	Olfr960	Mus musculus (Mouse)	314
Q7TRM1	Q7TRM1_MOUSE	unreviewed	MCG140359 (Olfactory receptor Olfr741)	Olfr741 mCG_140359	Mus musculus (Mouse)	311
Q7TRP2	Q7TRP2_MOUSE	unreviewed	MCG1046636 (Olfactory receptor Olfr671) (Protein Olfr671)	Olfr671 mCG_1046636	Mus musculus (Mouse)	313
Q7TQZ7	Q7TQZ7_MOUSE	unreviewed	Olfactory receptor 1245 (Olfactory receptor Olfr1245)	Olfr1245 mCG_59054	Mus musculus (Mouse)	307
Q7TRQ7	Q7TRQ7_MOUSE	unreviewed	Olfactory receptor 619 (Olfactory receptor Olfr619)	Olfr619 mCG_65512	Mus musculus (Mouse)	320
Q8VF94	Q8VF94_MOUSE	unreviewed	Olfactory receptor 1199 (Olfactory receptor MOR230-8) (Olfactory receptor Olfr1199) (Protein Olfr1199)	Olfr1199 RP24-386K1.3-001	Mus musculus (Mouse)	310
B1ARV1	B1ARV1_MOUSE	unreviewed	Olfactory receptor 1329 (Protein Olfr1329)	Olfr1329 RP23-149E24.7-001	Mus musculus (Mouse)	313
Q7TRQ5	Q7TRQ5_MOUSE	unreviewed	MCG65057 (Olfactory receptor Olfr624)	Olfr624 mCG_65057	Mus musculus (Mouse)	309
Q8VF51	Q8VF51_MOUSE	unreviewed	Olfactory receptor MOR189-2 (Olfactory receptor Olfr1076)	Olfr1076	Mus musculus (Mouse)	313
Q8VFW2	Q8VFW2_MOUSE	unreviewed	Olfactory receptor MOR202-14 (Olfactory receptor Olfr1454) (Protein Olfr1454)	Olfr1454	Mus musculus (Mouse)	307
Q8VGY5	Q8VGY5_MOUSE	unreviewed	Olfactory receptor 610 (Olfactory receptor MOR9-2) (Olfactory receptor Olfr610)	Olfr610 mCG_67712	Mus musculus (Mouse)	315
Q9EPF7	Q9EPF7_MOUSE	unreviewed	Protein Olfr705 (T2 olfactory receptor)	Olfr705	Mus musculus (Mouse)	316
A2AVX7	A2AVX7_MOUSE	unreviewed	Olfactory receptor 1053, pseudogene 1 (Protein Olfr1053)	Olfr1053 Olfr1053-ps1 RP23-222H15.4-001	Mus musculus (Mouse)	313
Q7TQR5	Q7TQR5_MOUSE	unreviewed	MCG1045160 (Olfactory receptor Olfr1447)	Olfr1447 mCG_1045160	Mus musculus (Mouse)	306
A2RS33	A2RS33_MOUSE	unreviewed	Olfactory receptor 601 (Protein Olfr601)	Olfr601	Mus musculus (Mouse)	314
Q7TR24	Q7TR24_MOUSE	unreviewed	Olfactory receptor 1173 (Olfactory receptor Olfr1173) (Protein Olfr1173)	Olfr1173 RP23-390B17.4-001	Mus musculus (Mouse)	312
Q8VGQ0	Q8VGQ0_MOUSE	unreviewed	MCG1038184 (Olfactory receptor MOR182-3) (Olfactory receptor Olfr204)	Olfr204 mCG_1038184	Mus musculus (Mouse)	305
Q9EQB4	Q9EQB4_MOUSE	unreviewed	Odorant receptor K15 (Olfactory receptor MOR171-24) (Olfactory receptor Olfr937) (Protein Olfr937)	Olfr937	Mus musculus (Mouse)	311
Q3TX35	Q3TX35_MOUSE	unreviewed	Putative uncharacterized protein	Gpc3	Mus musculus (Mouse)	579
Q7TR05	Q7TR05_MOUSE	unreviewed	MCG141992 (Olfactory receptor 1216) (Olfactory receptor Olfr1216) (Protein Olfr1216)	Olfr1216 mCG_141992 RP23-260B13.10-001	Mus musculus (Mouse)	311
Q8VG22	Q8VG22_MOUSE	unreviewed	Olfactory receptor 556 (Olfactory receptor MOR41-1) (Olfactory receptor Olfr556)	Olfr556 mCG_55711	Mus musculus (Mouse)	324
Q8VH18	Q8VH18_MOUSE	unreviewed	Olfactory receptor MOR31-2 (Olfactory receptor Olfr690) (Olfr690 protein) (Protein Olfr690)	Olfr690	Mus musculus (Mouse)	315
Q9EQA6	Q9EQA6_MOUSE	unreviewed	Odorant receptor K25 (Olfactory receptor 887) (Olfactory receptor MOR162-5) (Olfactory receptor Olfr887) (Protein Olfr887)	Olfr887 mCG_1034565	Mus musculus (Mouse)	309
Q9EQB6	Q9EQB6_MOUSE	unreviewed	MCG55165 (Odorant receptor K13) (Olfactory receptor MOR171-42) (Protein Olfr954)	Olfr954 mCG_55165	Mus musculus (Mouse)	314
A3KGY4	A3KGY4_MOUSE	unreviewed	Olfactory receptor 1223 (Protein Olfr1223)	Olfr1223 RP23-82L23.2-001	Mus musculus (Mouse)	311
Q8VG85	Q8VG85_MOUSE	unreviewed	Olfactory receptor 640 (Olfactory receptor MOR13-4) (Olfactory receptor Olfr640)	Olfr640 mCG_141448	Mus musculus (Mouse)	314
A2BE32	A2BE32_MOUSE	unreviewed	Protein Vmn2r121 (Vomeronasal 2, receptor 121)	Vmn2r121 RP23-216H19.1-001	Mus musculus (Mouse)	847
Q8VG45	Q8VG45_MOUSE	unreviewed	Olfactory receptor 821 (Olfactory receptor MOR109-1) (Olfactory receptor Olfr821) (Protein Olfr821)	Olfr821 mCG_58947	Mus musculus (Mouse)	310
Q7TRD9	Q7TRD9_MOUSE	unreviewed	Olfactory receptor Olfr890 (Protein Olfr890)	Olfr890	Mus musculus (Mouse)	314
Q8VFE3	Q8VFE3_MOUSE	unreviewed	Olfactory receptor 96 (Olfactory receptor MOR121-1) (Olfactory receptor Olfr96) (Protein Olfr96)	Olfr96 mCG_53405	Mus musculus (Mouse)	313
Q9WVD7	Q9WVD7_MOUSE	unreviewed	MOR 3'Beta3 (Olfactory receptor 69) (Olfactory receptor MOR22-2) (Olfactory receptor Olfr69)	Olfr69 mCG_14398	Mus musculus (Mouse)	316
Q7TRK8	Q7TRK8_MOUSE	unreviewed	MCG141403 (Olfactory receptor Olfr102)	Olfr102 mCG_141403	Mus musculus (Mouse)	308
A2AV41	A2AV41_MOUSE	unreviewed	Olfactory receptor 1129 (Protein Olfr1129)	Olfr1129 RP23-463G15.5-001	Mus musculus (Mouse)	314
Q7TRJ3	Q7TRJ3_MOUSE	unreviewed	Olfactory receptor Olfr122 (Protein Olfr122)	Olfr122	Mus musculus (Mouse)	321
Q7TRV9	Q7TRV9_MOUSE	unreviewed	MCG52525 (Olfactory receptor Olfr433) (Protein Olfr433)	Olfr433 mCG_52525	Mus musculus (Mouse)	314
Q8VGK1	Q8VGK1_MOUSE	unreviewed	MCG1029946 (Olfactory receptor 351) (Olfactory receptor MOR127-2) (Olfactory receptor Olfr351) (Protein Olfr351)	Olfr351 mCG_1029946 RP23-177C20.9-001	Mus musculus (Mouse)	310
Q496T0	Q496T0_MOUSE	unreviewed	Melanocortin 5 receptor	Mc5r	Mus musculus (Mouse)	372
Q8VG00	Q8VG00_MOUSE	unreviewed	MCG146417 (Olfactory receptor MOR179-1) (Olfactory receptor Olfr1095)	Olfr1095 mCG_146417	Mus musculus (Mouse)	308
Q8VFZ1	Q8VFZ1_MOUSE	unreviewed	Olfactory receptor 424 (Olfactory receptor MOR105-2) (Olfactory receptor Olfr424)	Olfr424	Mus musculus (Mouse)	315
Q7TR02	Q7TR02_MOUSE	unreviewed	Olfactory receptor 1222 (Olfactory receptor Olfr1222) (Protein Olfr1222)	Olfr1222 mCG_141982	Mus musculus (Mouse)	311
Q8VGF7	Q8VGF7_MOUSE	unreviewed	Olfactory receptor 1214 (Olfactory receptor MOR233-8) (Olfactory receptor Olfr1214)	Olfr1214 mCG_59066	Mus musculus (Mouse)	311
A2ATG3	A2ATG3_MOUSE	unreviewed	Olfactory receptor 1214 (Protein Olfr1214)	Olfr1214 RP23-260B13.8-001	Mus musculus (Mouse)	311
G5E8U0	G5E8U0_MOUSE	unreviewed	MCG141410 (Protein Olfr122)	Olfr122 mCG_141410	Mus musculus (Mouse)	330
Q78PE2	Q78PE2_MOUSE	unreviewed	BM332P19.5 (Novel 7 transmembrane receptor (Rhodopsin family) (Olfactory receptor like) protein (Mm17M1-7p)) (MCG141399)	Olfr105 bM332P19.5 mCG_141399	Mus musculus (Mouse)	281
Q7TQT8	Q7TQT8_MOUSE	unreviewed	MCG1044816 (Olfactory receptor 42) (Olfactory receptor Olfr42) (Protein Olfr263)	Olfr263 Olfr263-ps1 Olfr42 mCG_1044816	Mus musculus (Mouse)	317
Q8VEZ5	Q8VEZ5_MOUSE	unreviewed	Olfactory receptor 1491 (Olfactory receptor MOR266-8) (Olfactory receptor Olfr1491) (Protein Olfr1491)	Olfr1491	Mus musculus (Mouse)	319
Q7TRG9	Q7TRG9_MOUSE	unreviewed	MCG63781 (Olfactory receptor Olfr832) (Protein Olfr832)	Olfr832 mCG_63781	Mus musculus (Mouse)	312
A2AVC3	A2AVC3_MOUSE	unreviewed	Olfactory receptor 1156 (Protein Olfr1156)	Olfr1156 RP23-24F19.14-001	Mus musculus (Mouse)	323
Q7TR46	Q7TR46_MOUSE	unreviewed	MCG1039981 (Olfactory receptor Olfr1129)	Olfr1129 mCG_1039981	Mus musculus (Mouse)	314
Q7TS09	Q7TS09_MOUSE	unreviewed	MCG1028177 (Olfactory receptor Olfr294)	Olfr294 mCG_1028177	Mus musculus (Mouse)	335
Q9WU86	Q9WU86_MOUSE	unreviewed	MCG23233 (Odorant receptor S1) (Olfactory receptor MOR106-1)	Olfr749 mCG_23233	Mus musculus (Mouse)	324
Q7TR38	Q7TR38_MOUSE	unreviewed	Olfactory receptor 152 (Olfactory receptor Olfr152) (Protein Olfr152)	Olfr152 RP23-16E8.5-001	Mus musculus (Mouse)	314
Q7TR56	Q7TR56_MOUSE	unreviewed	Olfactory receptor 1109 (Olfactory receptor Olfr1109)	Olfr1109 mCG_64061	Mus musculus (Mouse)	312
Q7TRS5	Q7TRS5_MOUSE	unreviewed	Olfactory receptor Olfr566 (Protein Olfr566)	Olfr566	Mus musculus (Mouse)	316
Q8VET2	Q8VET2_MOUSE	unreviewed	Olfactory receptor 1394 (Olfactory receptor MOR280-1) (Olfactory receptor Olfr1394) (Protein Olfr1394)	Olfr1394 mCG_55366	Mus musculus (Mouse)	312
Q9EQA0	Q9EQA0_MOUSE	unreviewed	Odorant receptor K40 (Olfactory receptor 933) (Olfactory receptor MOR171-22) (Olfactory receptor Olfr933) (Protein Olfr933)	Olfr933	Mus musculus (Mouse)	308
Q0VEQ7	Q0VEQ7_MOUSE	unreviewed	MCG55486 (Olfactory receptor 1020)	Olfr1020 mCG_55486 RP23-384L16.7-001	Mus musculus (Mouse)	317
Q7TQQ9	Q7TQQ9_MOUSE	unreviewed	Olfactory receptor Olfr1472 (Protein Olfr1472)	Olfr1472	Mus musculus (Mouse)	314
Q9EPG4	Q9EPG4_MOUSE	unreviewed	Olfactory receptor MOR263-2 (Olfactory receptor P4) (P4 olfactory receptor)	Olfr714	Mus musculus (Mouse)	317
A2AVX9	A2AVX9_MOUSE	unreviewed	Olfactory receptor 1055 (Protein Olfr1055)	Olfr1055 RP23-222H15.7-001	Mus musculus (Mouse)	346
Q7TQW4	Q7TQW4_MOUSE	unreviewed	Olfactory receptor 1321 (Olfactory receptor Olfr1321) (Protein Olfr1321)	Olfr1321 RP23-52F6.3-001	Mus musculus (Mouse)	319
Q7TQZ3	Q7TQZ3_MOUSE	unreviewed	Olfactory receptor 1251 (Olfactory receptor Olfr1251) (Protein Olfr1251)	Olfr1251 RP23-150I5.10-001	Mus musculus (Mouse)	318
Q7TRZ1	Q7TRZ1_MOUSE	unreviewed	MCG56367 (Olfactory receptor Olfr328)	Olfr328 mCG_56367	Mus musculus (Mouse)	310
Q8VGN8	Q8VGN8_MOUSE	unreviewed	MCG1040241 (Olfactory receptor 1272) (Olfactory receptor MOR227-3) (Olfactory receptor Olfr1272) (Protein Olfr1272)	Olfr1272 mCG_1040241 RP23-226K16.7-001	Mus musculus (Mouse)	308
Q8VG53	Q8VG53_MOUSE	unreviewed	MCG59016 (Olfactory receptor MOR168-1) (Olfactory receptor Olfr916) (Protein Olfr916)	Olfr916 mCG_59016	Mus musculus (Mouse)	310
A2ARY0	A2ARY0_MOUSE	unreviewed	Olfactory receptor 1039 (Protein Olfr1039)	Olfr1039 RP23-232A21.2-001	Mus musculus (Mouse)	319
Q8VH04	Q8VH04_MOUSE	unreviewed	Olfactory receptor 552 (Olfactory receptor MOR28-1) (Olfactory receptor Olfr552)	Olfr552 mCG_53385	Mus musculus (Mouse)	317
Q5NC59	Q5NC59_MOUSE	unreviewed	Olfactory receptor 311 (Protein Olfr311)	Olfr311 RP23-419P16.6-001	Mus musculus (Mouse)	308
Q8VEV9	Q8VEV9_MOUSE	unreviewed	Olfactory receptor 1340 (Olfactory receptor MOR258-6) (Olfactory receptor Olfr1340)	Olfr1340 mCG_65117	Mus musculus (Mouse)	315
Q8VFT2	Q8VFT2_MOUSE	unreviewed	MCG49761 (Olfactory receptor 365) (Olfactory receptor MOR138-1) (Olfactory receptor Olfr365) (Protein Olfr365)	Olfr365 mCG_49761 RP23-29O14.6-001	Mus musculus (Mouse)	312
Q8VGM9	Q8VGM9_MOUSE	unreviewed	Olfactory receptor 1228 (Olfactory receptor MOR233-1) (Protein Olfr1228)	Olfr1228 RP23-82L23.7-001	Mus musculus (Mouse)	323
Q8VEW9	Q8VEW9_MOUSE	unreviewed	Olfactory receptor MOR258-5 (Olfactory receptor Olfr62)	Olfr62	Mus musculus (Mouse)	315
Q7TRH5	Q7TRH5_MOUSE	unreviewed	MCG53381 (Olfactory receptor 813) (Olfactory receptor Olfr813) (Protein Olfr813)	Olfr813 mCG_53381	Mus musculus (Mouse)	310
Q7TRJ0	Q7TRJ0_MOUSE	unreviewed	MCG1034059 (Olfactory receptor Olfr761) (Protein Olfr761)	Olfr761 mCG_1034059	Mus musculus (Mouse)	323
Q8VEW8	Q8VEW8_MOUSE	unreviewed	MCG60361 (Olfactory receptor MOR24-3) (Olfactory receptor Olfr601)	Olfr601 mCG_60361	Mus musculus (Mouse)	314
Q7TRJ4	Q7TRJ4_MOUSE	unreviewed	Olfactory receptor 120 (Olfactory receptor Olfr120)	Olfr120	Mus musculus (Mouse)	321
Q8VEZ3	Q8VEZ3_MOUSE	unreviewed	MCG54060 (Olfactory receptor 1265) (Olfactory receptor MOR228-2) (Olfactory receptor Olfr1265) (Protein Olfr1265)	Olfr1265 mCG_54060 RP24-314D20.5-001	Mus musculus (Mouse)	309
Q8VF63	Q8VF63_MOUSE	unreviewed	Olfactory receptor MOR162-7 (Protein Olfr881)	Olfr881	Mus musculus (Mouse)	314
Q8VG28	Q8VG28_MOUSE	unreviewed	MCG19718 (Olfactory receptor MOR32-4) (Olfactory receptor Olfr672) (Protein Olfr672)	Olfr672 mCG_19718	Mus musculus (Mouse)	312
Q8VGV4	Q8VGV4_MOUSE	unreviewed	Olfactory receptor 652 (Olfactory receptor MOR31-8)	Olfr652 mCG_141589	Mus musculus (Mouse)	318
Q8VG19	Q8VG19_MOUSE	unreviewed	Olfactory receptor 648 (Olfactory receptor MOR31-12) (Olfactory receptor Olfr648) (Protein Olfr648)	Olfr648 mCG_55915	Mus musculus (Mouse)	316
A1L1B4	A1L1B4_MOUSE	unreviewed	Olfr282 protein (Protein Olfr282) (Fragment)	Olfr282	Mus musculus (Mouse)	308
A0PK55	A0PK55_MOUSE	unreviewed	Olfactory receptor 239 (Protein Olfr239)	Olfr239	Mus musculus (Mouse)	315
Q7TRE0	Q7TRE0_MOUSE	unreviewed	Olfactory receptor Olfr885 (Protein Olfr885)	Olfr885	Mus musculus (Mouse)	309
A2AVT0	A2AVT0_MOUSE	unreviewed	MCG141973 (Olfactory receptor 1160) (Protein Olfr1160)	Olfr1160 mCG_141973 RP23-131J21.1-001	Mus musculus (Mouse)	319
B2RVX8	B2RVX8_MOUSE	unreviewed	Olfactory receptor 1514 (Olfactory receptor 221) (Protein Olfr221)	Olfr221 Olfr1514	Mus musculus (Mouse)	311
Q8VFI8	Q8VFI8_MOUSE	unreviewed	Olfactory receptor 868 (Olfactory receptor MOR145-4) (Protein Olfr868)	Olfr868 mCG_1034513	Mus musculus (Mouse)	309
Q8VGJ0	Q8VGJ0_MOUSE	unreviewed	Olfactory receptor 791 (Olfactory receptor MOR114-1) (Olfactory receptor Olfr791) (Protein Olfr791)	Olfr791 mCG_66482	Mus musculus (Mouse)	312
Q920P2	Q920P2_MOUSE	unreviewed	Odorant receptor (Olfactory receptor 73) (Olfactory receptor MOR174-9) (Olfactory receptor Olfr73) (Protein Olfr73)	Olfr73 mOR-EG RP23-131J21.3-001	Mus musculus (Mouse)	313
Q8VFN0	Q8VFN0_MOUSE	unreviewed	Olfactory receptor 270 (Olfactory receptor MOR262-9) (Protein Olfr270)	Olfr270	Mus musculus (Mouse)	312
Q8VGT6	Q8VGT6_MOUSE	unreviewed	MCG141969 (Olfactory receptor MOR264-3) (Olfactory receptor Olfr1125)	Olfr1124 Olfr1125 mCG_141969	Mus musculus (Mouse)	318
Q7TR18	Q7TR18_MOUSE	unreviewed	MCG141994 (Olfactory receptor 1181) (Olfactory receptor Olfr1181) (Protein Olfr1181)	Olfr1181 mCG_141994 RP23-209L8.2-001	Mus musculus (Mouse)	311
Q7TR65	Q7TR65_MOUSE	unreviewed	MCG142276 (Olfactory receptor Olfr1084)	Olfr1084 mCG_142276	Mus musculus (Mouse)	313
Q7TRL2	Q7TRL2_MOUSE	unreviewed	MCG141229 (Olfactory receptor Olfr92)	Olfr92 mCG_141229	Mus musculus (Mouse)	312
Q8VGZ2	Q8VGZ2_MOUSE	unreviewed	MCG54796 (Olfactory receptor 569) (Olfactory receptor MOR30-1) (Olfactory receptor Olfr569) (Protein Olfr569)	Olfr569 mCG_54796	Mus musculus (Mouse)	314
B1ARV2	B1ARV2_MOUSE	unreviewed	Olfactory receptor 1519 (Protein Olfr1328)	Olfr1328 Olfr1519 RP23-149E24.8-001	Mus musculus (Mouse)	313
Q3SXJ3	Q3SXJ3_MOUSE	unreviewed	Olfactory receptor 1209 (Protein Olfr1209)	Olfr1209 RP23-260B13.2-001	Mus musculus (Mouse)	310
Q8VFQ8	Q8VFQ8_MOUSE	unreviewed	Olfactory receptor 1151 (Olfactory receptor MOR177-9) (Olfactory receptor Olfr1151) (Protein Olfr1151)	Olfr1151 mCG_142664 RP23-24F19.8-001	Mus musculus (Mouse)	308
Q7TQX2	Q7TQX2_MOUSE	unreviewed	MCG142365 (Olfactory receptor Olfr1306)	Olfr1306 mCG_142365	Mus musculus (Mouse)	312
Q7TRK0	Q7TRK0_MOUSE	unreviewed	MCG53373 (Olfactory receptor 112) (Olfactory receptor Olfr112)	Olfr112 mCG_53373	Mus musculus (Mouse)	320
Q7TS41	Q7TS41_MOUSE	unreviewed	Olfactory receptor 197 (Olfactory receptor Olfr197)	Olfr197 mCG_141733	Mus musculus (Mouse)	309
