Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q80YX8	Q80YX8_MOUSE	unreviewed	Major urinary protein 26 (Novel member of the major urinary protein (Mup) gene family) (Protein Mup21)	Mup21 Mup26 OTTMUSG00000000231 RP23-64F17.4 RP23-64F17.4-001	Mus musculus (Mouse)	181
Q5SXK2	Q5SXK2_MOUSE	unreviewed	Prolactin family 2, subfamily b, member 1 (Prolactin-2B1)	Prl2b1 Prlpk RP23-142M3.5-002	Mus musculus (Mouse)	235
Q3UG05	Q3UG05_MOUSE	unreviewed	Phospholipase A2, group IIE	Pla2g2e mCG_9087 RP23-352K10.7-001	Mus musculus (Mouse)	142
Q3UQE2	Q3UQE2_MOUSE	unreviewed	Defensin beta 1	Defb1 AL590630.1-001 mCG_6976	Mus musculus (Mouse)	69
Q3V334	Q3V334_MOUSE	unreviewed	Peptide YY (Peptide YY, isoform CRA_b)	Pyy mCG_21368 RP23-398F7.10-001	Mus musculus (Mouse)	98
Q5NCH8	Q5NCH8_MOUSE	unreviewed	A disintegrin-like and metallopeptidase (Reprolysin type) with thrombospondin type 1 motif, 2 (A disintegrin-like and metalloprotease (Reprolysin type) with thrombospondin type 1 motif, 2)	Adamts2 mCG_67958 RP23-432O24.1-001	Mus musculus (Mouse)	1213
H3BK86	H3BK86_MOUSE	unreviewed	Peptide YY (Peptide YY, isoform CRA_a)	Pyy mCG_21368	Mus musculus (Mouse)	100
B1AYH5	B1AYH5_MOUSE	unreviewed	Interferon alpha family, gene 13 (Interferon alpha-13)	Ifna13 RP23-139P14.1-001	Mus musculus (Mouse)	181
Q3TBV5	Q3TBV5_MOUSE	unreviewed	Interleukin 1 receptor antagonist (Interleukin-1 receptor antagonist protein)	Il1rn RP23-218B17.2-005	Mus musculus (Mouse)	162
Q3V2G5	Q3V2G5_MOUSE	unreviewed	Prostaglandin D2 synthase (Brain) (Prostaglandin D2 synthase (Brain), isoform CRA_c)	Ptgds mCG_18746 RP23-47P18.11-001	Mus musculus (Mouse)	189
Q30KP4	Q30KP4_MOUSE	unreviewed	Beta-defensin 19 (Protein Gm17416) (Fragment)	Gm17416 Defb19	Mus musculus (Mouse)	66
A2AS96	A2AS96_MOUSE	unreviewed	Frizzled-related protein	Frzb mCG_12165 RP23-33L19.1-001	Mus musculus (Mouse)	323
Q059L1	Q059L1_MOUSE	unreviewed	MCG1936 (Zona pellucida glycoprotein 1)	Zp1 mCG_1936	Mus musculus (Mouse)	623
Q1L2D8	Q1L2D8_MOUSE	unreviewed	EDA-A5' isoform (Ectodysplasin-A) (Ectodysplasin-A, membrane form)	Eda RP23-281K21.1-006	Mus musculus (Mouse)	378
Q3UWT0	Q3UWT0_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Bmp15	Mus musculus (Mouse)	310
A2APQ8	A2APQ8_MOUSE	unreviewed	Phospholipase A2, group IID (Phospholipase A2, group IID, isoform CRA_a)	Pla2g2d mCG_14535 RP23-352K10.4-002	Mus musculus (Mouse)	118
Q3UQ15	Q3UQ15_MOUSE	unreviewed	Chemokine (C-X-C motif) ligand 15	Cxcl15 mCG_1706	Mus musculus (Mouse)	167
Q5SZY3	Q5SZY3_MOUSE	unreviewed	Chorionic somatomammotropin hormone 2 (Prolactin family 3, subfamily b, member 1)	Prl3b1 Csh2 mCG_4893 RP23-189A16.1-001	Mus musculus (Mouse)	222
A1L3Q1	A1L3Q1_MOUSE	unreviewed	Persephin	Pspn mCG_5585	Mus musculus (Mouse)	156
B9EKG6	B9EKG6_MOUSE	unreviewed	Netrin 5 (Netrin-5)	Ntn5	Mus musculus (Mouse)	452
Q544P6	Q544P6_MOUSE	unreviewed	Desert hedgehog	Dhh mCG_18386	Mus musculus (Mouse)	396
B1ARJ8	B1ARJ8_MOUSE	unreviewed	Growth hormone	Gh mCG_3216 RP23-418O11.6-001	Mus musculus (Mouse)	216
O35258	O35258_MOUSE	unreviewed	Decidual/trophoblast prolactin-related protein (Decidual/trophoblast prolactin-related protein, isoform CRA_b) (Prolactin family 8, subfamily a, member 2) (Protein Prl8a2)	Prl8a2 d/tPRP Dtprp mCG_4896 RP23-142M3.6-001	Mus musculus (Mouse)	239
Q0VE17	Q0VE17_MOUSE	unreviewed	Interferon beta 1 fibroblast (Interferon beta 1, fibroblast)	Ifnb1 mCG_6581 RP23-19G2.2-001	Mus musculus (Mouse)	182
Q544U0	Q544U0_MOUSE	unreviewed	Leptin (Obesity factor)	Lep mCG_9137	Mus musculus (Mouse)	167
Q8C5Z4	Q8C5Z4_MOUSE	unreviewed	Beta-defensin 21 (Defensin beta 21) (Protein Defb21)	Defb21 RP23-35I8.3-001	Mus musculus (Mouse)	100
Q3USH7	Q3USH7_MOUSE	unreviewed	Tissue inhibitor of metalloproteinase 4	Timp4 mCG_132462	Mus musculus (Mouse)	224
A3KFU3	A3KFU3_MOUSE	unreviewed	Bone morphogenetic protein 8a (MCG48728, isoform CRA_b)	Bmp8a mCG_48728 RP23-25K8.1-002	Mus musculus (Mouse)	399
Q542C7	Q542C7_MOUSE	unreviewed	IL-1 receptor antagonist isoform (Interleukin 1 receptor antagonist)	Il1rn RP23-218B17.2-002	Mus musculus (Mouse)	178
Q9DAC2	Q9DAC2_MOUSE	unreviewed	Complement component 8, gamma subunit (Complement component 8, gamma subunit, isoform CRA_b) (Complement component C8 gamma chain)	C8g mCG_18738 RP23-47P18.13-002	Mus musculus (Mouse)	168
Q4ZJN4	Q4ZJN4_MOUSE	unreviewed	C1qTNF5 (MCG10710, isoform CRA_a)	C1qtnf5 mCG_10710	Mus musculus (Mouse)	243
A2CEK6	A2CEK6_MOUSE	unreviewed	Major urinary protein 11 (Novel member of the major urinary protein (Mup) gene family) (Protein Mup13)	Mup13 Mup11 Mup14 OTTMUSG00000012492 OTTMUSG00000012493 RP24-87D8.2-001	Mus musculus (Mouse)	180
Q548V9	Q548V9_MOUSE	unreviewed	Chemokine (C-X-C motif) ligand 10 (Interferon-gamma inducible protein 10)	Cxcl10 Scyb10 mCG_12531	Mus musculus (Mouse)	98
Q9D950	Q9D950_MOUSE	unreviewed	MCG10680, isoform CRA_a	Pnlip mCG_10680	Mus musculus (Mouse)	163
A2A4E4	A2A4E4_MOUSE	unreviewed	Defensin beta 35	Defb35 AL590619.6-001 mCG_148120	Mus musculus (Mouse)	63
B2RX05	B2RX05_MOUSE	unreviewed	Slit2 protein	Slit2	Mus musculus (Mouse)	1542
Q5FW97	Q5FW97_MOUSE	unreviewed	Enolase G (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase G) (2-phosphoglycerate dehydratase G)	Eno1 EG433182 ENOG mCG_115657 mCG_17183 RP23-278I3.3-001	Mus musculus (Mouse)	434
Q810G1	Q810G1_MOUSE	unreviewed	Interferon alpha 6T (MCG146422) (Novel member of the interferon alpha family Ifna) (Protein Gm13280)	Gm13280 Ifna6T OTTMUSG00000011275 mCG_146422 RP23-139P14.3-001	Mus musculus (Mouse)	189
Q14AI3	Q14AI3_MOUSE	unreviewed	Thyroid stimulating hormone, beta subunit (Tshb protein)	Tshb mCG_6407	Mus musculus (Mouse)	138
Q61719	Q61719_MOUSE	unreviewed	Interferon alpha B (Interferon alpha-B) (MCG6573)	Ifnab IFN-alpha-B mCG_6573	Mus musculus (Mouse)	190
A2BIN1	A2BIN1_MOUSE	unreviewed	Major urinary protein 8 (Novel member of the major urinary protein (Mup) gene family) (Protein Mup10)	Mup10 Mup8 RP23-287E8.2-001	Mus musculus (Mouse)	180
Q4FJQ8	Q4FJQ8_MOUSE	unreviewed	Lipoprotein lipase, isoform CRA_a (Lpl protein)	Lpl mCG_16917	Mus musculus (Mouse)	474
A9C496	A9C496_MOUSE	unreviewed	Major urinary protein 2 (Protein Mup9)	Mup1 Mup2 Mup9 RP23-10A18.3-007	Mus musculus (Mouse)	235
B2RTN6	B2RTN6_MOUSE	unreviewed	Glycoprotein hormone beta 5	Gphb5 mCG_52905	Mus musculus (Mouse)	130
Q3U0Y6	Q3U0Y6_MOUSE	unreviewed	Interleukin 1 alpha (Interleukin 1 alpha, isoform CRA_b)	Il1a mCG_20997 RP23-160G19.8-001	Mus musculus (Mouse)	270
E0CXG7	E0CXG7_MOUSE	unreviewed	RIKEN cDNA A230091H23, isoform CRA_a (Serine protease inhibitor Kazal-type 10)	Spink10 A230091H23Rik mCG_65960	Mus musculus (Mouse)	88
A2ANT6	A2ANT6_MOUSE	unreviewed	Major urinary protein 6 (Novel member of the major urinary protein (Mup) gene family)	Mup6 620807 RP23-68L5.1-002	Mus musculus (Mouse)	171
Q542S2	Q542S2_MOUSE	unreviewed	Lta protein	Lta	Mus musculus (Mouse)	202
Q790R4	Q790R4_MOUSE	unreviewed	Chemokine (C-X-C motif) ligand 5 (LIX protein)	Cxcl5 mCG_1701	Mus musculus (Mouse)	132
Q91V29	Q91V29_MOUSE	unreviewed	FISP-12 protein (Fragment)	Ctgf fisp-12	Mus musculus (Mouse)	119
D7RVA1	D7RVA1_MOUSE	unreviewed	Mucin 19 (Fragment)	Muc19 Muc19/Smgc	Mus musculus (Mouse)	299
D7RV96	D7RV96_MOUSE	unreviewed	Mucin 19 (Fragment)	Muc19 Muc19/Smgc	Mus musculus (Mouse)	144
O09042	O09042_MOUSE	unreviewed	Apolipoprotein A-I	Apoa1	Mus musculus (Mouse)	263
Q91Z73	Q91Z73_MOUSE	unreviewed	Beta-2-microglobulin (Fragment)	B2m	Mus musculus musculus (eastern European house mouse)	76
Q91Z72	Q91Z72_MUSMM	unreviewed	Beta-2-microglobulin (Fragment)	B2m	Mus musculus molossinus (Japanese house mouse)	76
Q920X4	Q920X4_MUSSI	unreviewed	Cathelicidin (Fragment)	Cramp	Mus spicilegus (Steppe mouse)	109
Q920W6	Q920W6_MUSSI	unreviewed	FISP-12 protein (Fragment)	fisp-12	Mus spicilegus (Steppe mouse)	119
Q01488	Q01488_MUSMC	unreviewed	Apolipoprotein A-IV	Apoa4 apoa-4	Mus musculus castaneus (Southeastern Asian house mouse)	435
Q9D0H8	Q9D0H8_MOUSE	unreviewed	Putative uncharacterized protein	Mup10	Mus musculus (Mouse)	157
Q8JZT0	Q8JZT0_MOUSE	unreviewed	Mup1 protein	Mup1	Mus musculus (Mouse)	94
Q99K17	Q99K17_MOUSE	unreviewed	Tgfb3 protein (Fragment)	Tgfb3	Mus musculus (Mouse)	362
Q6GXA9	Q6GXA9_MOUSE	unreviewed	Tissue inhibitor of metalloproteinase 1 (Fragment)	Timp1	Mus musculus (Mouse)	100
Q6AXH0	Q6AXH0_MOUSE	unreviewed	Pla2g3 protein	Pla2g3	Mus musculus (Mouse)	504
Q3UW05	Q3UW05_MOUSE	unreviewed	Putative uncharacterized protein	Ppy	Mus musculus (Mouse)	100
Q3UN82	Q3UN82_MOUSE	unreviewed	Putative uncharacterized protein	Pcolce	Mus musculus (Mouse)	468
Q3UB98	Q3UB98_MOUSE	unreviewed	Putative uncharacterized protein	Lpl	Mus musculus (Mouse)	474
Q3UCZ2	Q3UCZ2_MOUSE	unreviewed	Putative uncharacterized protein	Lpl	Mus musculus (Mouse)	474
Q3TZ97	Q3TZ97_MOUSE	unreviewed	Putative uncharacterized protein	Camp	Mus musculus (Mouse)	185
Q3U5U0	Q3U5U0_MOUSE	unreviewed	Putative uncharacterized protein	Lpl	Mus musculus (Mouse)	474
Q3ZAS9	Q3ZAS9_MOUSE	unreviewed	Myostatin	Mstn Gdf8	Mus musculus (Mouse)	376
Q3TJJ8	Q3TJJ8_MOUSE	unreviewed	Putative uncharacterized protein	Sct	Mus musculus (Mouse)	133
Q3UXB2	Q3UXB2_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Bmp6	Mus musculus (Mouse)	460
Q3V2A6	Q3V2A6_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Inhbc	Mus musculus (Mouse)	268
Q3V1I4	Q3V1I4_MOUSE	unreviewed	Putative uncharacterized protein	Bmp2	Mus musculus (Mouse)	394
Q0V926	Q0V926_MOUSE	unreviewed	A disintegrin-like and metallopeptidase (Reprolysin type) with thrombospondin type 1 motif, 20	Adamts20	Mus musculus (Mouse)	1906
Q17S18	Q17S18_MOUSE	unreviewed	Muc2 protein (Fragment)	Muc2	Mus musculus (Mouse)	1009
Q0VDM0	Q0VDM0_MOUSE	unreviewed	Defcr5 protein (Fragment)	Defa5 Defcr5	Mus musculus (Mouse)	91
Q0VGH1	Q0VGH1_MOUSE	unreviewed	Myostatin	Mstn Gdf8	Mus musculus (Mouse)	376
Q3TU76	Q3TU76_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Gdf15	Mus musculus (Mouse)	281
Q8CAG3	Q8CAG3_MOUSE	unreviewed	Putative uncharacterized protein	Timp4	Mus musculus (Mouse)	224
Q53X20	Q53X20_MOUSE	unreviewed	Growth/differentiation factor 10	Gdf10 GDF10	Mus musculus (Mouse)	476
Q3U713	Q3U713_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Lipg	Mus musculus (Mouse)	189
A0JC64	A0JC64_MOUSE	unreviewed	Growth differentiation factor 5	Gdf5	Mus musculus (Mouse)	299
B2RWX2	B2RWX2_MOUSE	unreviewed	Complement component 4B (Childo blood group)	C4b	Mus musculus (Mouse)	1738
B9EIU2	B9EIU2_MOUSE	unreviewed	C4a protein	C4a	Mus musculus (Mouse)	1735
H7BX38	H7BX38_MOUSE	unreviewed	Stromal cell-derived factor 1	Cxcl12	Mus musculus (Mouse)	119
D3Z1A5	D3Z1A5_MOUSE	unreviewed	Protein Adamts6	Adamts6	Mus musculus (Mouse)	1117
E9QPG8	E9QPG8_MOUSE	unreviewed	Deleted in malignant brain tumors 1 protein	Dmbt1	Mus musculus (Mouse)	1946
E9Q4D1	E9Q4D1_MOUSE	unreviewed	Protein Adamts17	Adamts17	Mus musculus (Mouse)	1122
E9QA79	E9QA79_MOUSE	unreviewed	Protein Mup7	Mup7	Mus musculus (Mouse)	235
F2Z403	F2Z403_MOUSE	unreviewed	Protein Gm15299	Gm15299	Mus musculus (Mouse)	93
D3YX02	D3YX02_MOUSE	unreviewed	Protein Gm15293	Gm15293	Mus musculus (Mouse)	93
D3Z1V6	D3Z1V6_MOUSE	unreviewed	Protein Gm15292	Gm15292	Mus musculus (Mouse)	93
G3UY21	G3UY21_MOUSE	unreviewed	Slit homolog 2 protein	Slit2	Mus musculus (Mouse)	1525
Q8BK24	Q8BK24_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Gh	Mus musculus (Mouse)	128
Q8K0Y1	Q8K0Y1_MOUSE	unreviewed	Phospholipase A2, group IIC	Pla2g2c	Mus musculus (Mouse)	150
Q0P623	Q0P623_MOUSE	unreviewed	Muc2 protein (Fragment)	Muc2	Mus musculus (Mouse)	996
Q547V2	Q547V2_MOUSE	unreviewed	Insulin-like growth factor 1	Igf1	Mus musculus (Mouse)	127
Q4FZE8	Q4FZE8_MOUSE	unreviewed	Major urinary protein 1	Mup1	Mus musculus (Mouse)	181
Q7TND2	Q7TND2_MOUSE	unreviewed	Prolactin family 2, subfamily c, member 2	Prl2c2 Plf	Mus musculus (Mouse)	224
Q05DU9	Q05DU9_MOUSE	unreviewed	Adamts1 protein (Fragment)	Adamts1	Mus musculus (Mouse)	847
Q5DTL5	Q5DTL5_MOUSE	unreviewed	MKIAA4141 protein (Fragment)	Slit2 mKIAA4141	Mus musculus (Mouse)	1593
Q9QX28	Q9QX28_MOUSE	unreviewed	CXC chemokine	Cxcl13 angie2	Mus musculus (Mouse)	86
D3Z3Y6	D3Z3Y6_MOUSE	unreviewed	Beta-tectorin	Tectb	Mus musculus (Mouse)	339
F6T2M1	F6T2M1_MOUSE	unreviewed	Otoconin-90 (Fragment)	Oc90	Mus musculus (Mouse)	454
Q3U025	Q3U025_MOUSE	unreviewed	Putative uncharacterized protein	Adamts4	Mus musculus (Mouse)	845
G3UYX7	G3UYX7_MOUSE	unreviewed	Slit homolog 2 protein	Slit2	Mus musculus (Mouse)	1542
Q99KX9	Q99KX9_MOUSE	unreviewed	Hc protein (Fragment)	Hc	Mus musculus (Mouse)	380
Q496W3	Q496W3_MOUSE	unreviewed	Ifna2 protein (Fragment)	Ifna2	Mus musculus (Mouse)	189
Q8CIA2	Q8CIA2_MOUSE	unreviewed	Muc2 protein	Muc2	Mus musculus (Mouse)	938
Q496P8	Q496P8_MOUSE	unreviewed	Bmp5 protein (Fragment)	Bmp5	Mus musculus (Mouse)	453
Q3UFN7	Q3UFN7_MOUSE	unreviewed	Putative uncharacterized protein	Tgfb3	Mus musculus (Mouse)	412
Q3UCH4	Q3UCH4_MOUSE	unreviewed	Putative uncharacterized protein	Lpl	Mus musculus (Mouse)	474
Q1WWN2	Q1WWN2_MOUSE	unreviewed	OTTMUSG00000011275 protein (Fragment)	Gm13280 OTTMUSG00000011275	Mus musculus (Mouse)	188
D3YZ61	D3YZ61_MOUSE	unreviewed	Complement C1q tumor necrosis factor-related protein 3	C1qtnf3	Mus musculus (Mouse)	319
F8WHS3	F8WHS3_MOUSE	unreviewed	Complement C1q tumor necrosis factor-related protein 5 (Fragment)	C1qtnf5	Mus musculus (Mouse)	223
Q62161	Q62161_MOUSE	unreviewed	Interleukin-1	Il1a	Mus musculus (Mouse)	161
Q9CYL8	Q9CYL8_MOUSE	unreviewed	Putative uncharacterized protein	Prl	Mus musculus (Mouse)	226
Q4FJM4	Q4FJM4_MOUSE	unreviewed	Inhba protein	Inhba	Mus musculus (Mouse)	424
Q2NL39	Q2NL39_MOUSE	unreviewed	Gphb5 protein (Fragment)	Gphb5	Mus musculus (Mouse)	115
Q0IJ79	Q0IJ79_MOUSE	unreviewed	Ifna9 protein (Fragment)	Ifna9	Mus musculus (Mouse)	188
B2RX06	B2RX06_MOUSE	unreviewed	Slit homolog 3 (Drosophila)	Slit3	Mus musculus (Mouse)	1523
D3Z7M4	D3Z7M4_MOUSE	unreviewed	Insulin-like growth factor I (Fragment)	Igf1	Mus musculus (Mouse)	135
D3Z0J0	D3Z0J0_MOUSE	unreviewed	Protein Gm15315	Gm15315	Mus musculus (Mouse)	93
F6ZCJ0	F6ZCJ0_MOUSE	unreviewed	Otoconin-90 (Fragment)	Oc90	Mus musculus (Mouse)	299
Q9CYL2	Q9CYL2_MOUSE	unreviewed	Putative uncharacterized protein	Prl	Mus musculus (Mouse)	225
Q499K8	Q499K8_MOUSE	unreviewed	Defcr3 protein (Fragment)	Defcr3	Mus musculus (Mouse)	89
G3UZM8	G3UZM8_MOUSE	unreviewed	Apolipoprotein E (Fragment)	Apoe	Mus musculus (Mouse)	146
B2RY57	B2RY57_MOUSE	unreviewed	A disintegrin-like and metallopeptidase (Reprolysin type) with thrombospondin type 1 motif, 3	Adamts3	Mus musculus (Mouse)	1203
Q8CGZ6	Q8CGZ6_MOUSE	unreviewed	Placental lactogen-I alpha	Prl3d3 Csh1 Prl3d1	Mus musculus (Mouse)	223
G3UZ88	G3UZ88_MOUSE	unreviewed	Slit homolog 2 protein	Slit2	Mus musculus (Mouse)	1533
Q9D239	Q9D239_MOUSE	unreviewed	Putative uncharacterized protein	B2m	Mus musculus (Mouse)	119
Q3TTJ9	Q3TTJ9_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Tgfb3	Mus musculus (Mouse)	197
Q1WWM6	Q1WWM6_MOUSE	unreviewed	Ifna2 protein (Fragment)	Ifna2	Mus musculus (Mouse)	187
Q3UXE6	Q3UXE6_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Bmp5	Mus musculus (Mouse)	86
G3V001	G3V001_MOUSE	unreviewed	Complement C1q tumor necrosis factor-related protein 2	C1qtnf2	Mus musculus (Mouse)	324
Q8CAH7	Q8CAH7_MOUSE	unreviewed	Putative uncharacterized protein	Sfrp4	Mus musculus (Mouse)	365
Q4FK59	Q4FK59_MOUSE	unreviewed	Enolase E (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase E) (2-phosphoglycerate dehydratase E)	Eno3 ENOE	Mus musculus (Mouse)	434
O88305	O88305_MOUSE	unreviewed	Sex-limited protein (Fragment)	C4b C4a Slp	Mus musculus (Mouse)	383
Q9CXU6	Q9CXU6_MOUSE	unreviewed	Putative uncharacterized protein	Mup11 Mup1 OTTMUSG00000007431	Mus musculus (Mouse)	181
Q8BRW3	Q8BRW3_MOUSE	unreviewed	Putative uncharacterized protein	Bmp6	Mus musculus (Mouse)	435
Q3UFJ5	Q3UFJ5_MOUSE	unreviewed	Putative uncharacterized protein	Wisp1	Mus musculus (Mouse)	367
Q3UJ20	Q3UJ20_MOUSE	unreviewed	Enolase D (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase D) (2-phosphoglycerate dehydratase D)	Eno2 ENOD	Mus musculus (Mouse)	434
E9PVG1	E9PVG1_MOUSE	unreviewed	Complement C1q tumor necrosis factor-related protein 7	C1qtnf7	Mus musculus (Mouse)	296
F8VQ15	F8VQ15_MOUSE	unreviewed	A disintegrin and metalloproteinase with thrombospondin motifs 8	Adamts8	Mus musculus (Mouse)	905
Q9CV93	Q9CV93_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Muc5b	Mus musculus (Mouse)	725
E9Q287	E9Q287_MOUSE	unreviewed	Protein Adamts3	Adamts3	Mus musculus (Mouse)	1204
Q3UC44	Q3UC44_MOUSE	unreviewed	Putative uncharacterized protein	Lpl	Mus musculus (Mouse)	474
Q8C5Y6	Q8C5Y6_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Pla2g10	Mus musculus (Mouse)	141
Q8R209	Q8R209_MOUSE	unreviewed	Gdf10 protein (Fragment)	Gdf10	Mus musculus (Mouse)	349
Q0VF50	Q0VF50_MOUSE	unreviewed	Complement component 1, q subcomponent-like 1	C1ql1	Mus musculus (Mouse)	258
Q3TRG1	Q3TRG1_MOUSE	unreviewed	Putative uncharacterized protein	Gdf1 Lass1	Mus musculus (Mouse)	357
Q8R392	Q8R392_MOUSE	unreviewed	Cxcl11 protein	Cxcl11	Mus musculus (Mouse)	100
B6V683	B6V683_MOUSE	unreviewed	Deleted in malignant brain tumors 1 (Fragment)	Dmbt1	Mus musculus (Mouse)	593
B9EJQ7	B9EJQ7_MOUSE	unreviewed	Spink6 protein	Spink6	Mus musculus (Mouse)	80
Q3TF08	Q3TF08_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Rbp4	Mus musculus (Mouse)	174
Q9CUI8	Q9CUI8_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Adam26b Adam26 Adam26a	Mus musculus (Mouse)	234
Q58EV2	Q58EV2_MOUSE	unreviewed	Apoa1 protein	Apoa1	Mus musculus (Mouse)	198
Q8R5F4	Q8R5F4_MOUSE	unreviewed	Prolactin-like protein K (Fragment)	Prl2b1 Prlpk	Mus musculus (Mouse)	60
Q149I5	Q149I5_MOUSE	unreviewed	Ifna6 protein	Ifna6 Ifna9	Mus musculus (Mouse)	190
Q9R2C3	Q9R2C3_MOUSE	unreviewed	Growth hormome	Gh	Mus musculus (Mouse)	216
Q8C577	Q8C577_MOUSE	unreviewed	Putative uncharacterized protein	Timp4	Mus musculus (Mouse)	224
B2RWW7	B2RWW7_MOUSE	unreviewed	A disintegrin-like and metallopeptidase (Reprolysin type) with thrombospondin type 1 motif, 19	Adamts19	Mus musculus (Mouse)	1210
E9Q831	E9Q831_MOUSE	unreviewed	Major urinary proteins 11 and 8	Mup8	Mus musculus (Mouse)	235
Q61903	Q61903_MOUSE	unreviewed	Myeloid secondary granule protein	Ngp	Mus musculus (Mouse)	167
E9PVW0	E9PVW0_MOUSE	unreviewed	Protein Mup13	Mup13	Mus musculus (Mouse)	235
O35333	O35333_MOUSE	unreviewed	Prolactin-like protein F	Prl7a2 Prlpf	Mus musculus (Mouse)	267
Q0P622	Q0P622_MOUSE	unreviewed	Muc2 protein (Fragment)	Muc2	Mus musculus (Mouse)	958
B2RXW7	B2RXW7_MOUSE	unreviewed	Complement component 4B (Childo blood group)	C4b	Mus musculus (Mouse)	1738
Q921T1	Q921T1_MOUSE	unreviewed	Tgfb2 protein	Tgfb2	Mus musculus (Mouse)	255
E9PU89	E9PU89_MOUSE	unreviewed	Insulin-like growth factor I	Igf1	Mus musculus (Mouse)	143
Q3UCD4	Q3UCD4_MOUSE	unreviewed	Putative uncharacterized protein	Lpl	Mus musculus (Mouse)	474
Q6P8R3	Q6P8R3_MOUSE	unreviewed	Pf4 protein	Pf4 Cxcl4	Mus musculus (Mouse)	105
Q3TZB2	Q3TZB2_MOUSE	unreviewed	Putative uncharacterized protein	Bmp8a	Mus musculus (Mouse)	399
Q3U679	Q3U679_MOUSE	unreviewed	Putative uncharacterized protein	B2m	Mus musculus (Mouse)	119
B5X0G0	B5X0G0_MOUSE	unreviewed	Major urinary protein 13	Mup13	Mus musculus (Mouse)	178
Q8CGA1	Q8CGA1_MOUSE	unreviewed	Interleukin 1 receptor antagonist	Il1rn	Mus musculus (Mouse)	159
Q3UXL8	Q3UXL8_MOUSE	unreviewed	Putative uncharacterized protein	Inhba	Mus musculus (Mouse)	424
Q8BJ93	Q8BJ93_MOUSE	unreviewed	Putative uncharacterized protein	Pla2g5	Mus musculus (Mouse)	202
Q6P215	Q6P215_MOUSE	unreviewed	Prolactin family 2, subfamily c, member 2	Prl2c2	Mus musculus (Mouse)	224
Q6XL62	Q6XL62_MOUSE	unreviewed	Interferon alpha 15	Ifna15	Mus musculus (Mouse)	191
E9QLW5	E9QLW5_MOUSE	unreviewed	Insulin-like growth factor II	Igf2	Mus musculus (Mouse)	191
A0PK81	A0PK81_MOUSE	unreviewed	Nodal protein	Nodal	Mus musculus (Mouse)	310
A7E2R1	A7E2R1_MOUSE	unreviewed	Amh protein (Fragment)	Amh	Mus musculus (Mouse)	553
D3Z4N4	D3Z4N4_MOUSE	unreviewed	Insulin-like growth factor II (Fragment)	Igf2	Mus musculus (Mouse)	103
Q3V2B5	Q3V2B5_MOUSE	unreviewed	Putative uncharacterized protein	Zp3	Mus musculus (Mouse)	424
Q6NZC0	Q6NZC0_MOUSE	unreviewed	Adam10 protein (Fragment)	Adam10	Mus musculus (Mouse)	381
E9PX18	E9PX18_MOUSE	unreviewed	Protein Gm15299	Gm15299	Mus musculus (Mouse)	66
F6YXH5	F6YXH5_MOUSE	unreviewed	Mucin-19 (Fragment)	Muc19	Mus musculus (Mouse)	638
B7ZNX1	B7ZNX1_MOUSE	unreviewed	Adamts7 protein	Adamts7	Mus musculus (Mouse)	1556
Q8C1P0	Q8C1P0_MOUSE	unreviewed	Putative uncharacterized protein	Defa20 Defcr20	Mus musculus (Mouse)	95
Q3UHN1	Q3UHN1_MOUSE	unreviewed	Putative uncharacterized protein	Slit3	Mus musculus (Mouse)	1523
Q3TA44	Q3TA44_MOUSE	unreviewed	Putative uncharacterized protein	Lipg	Mus musculus (Mouse)	500
Q3UUG9	Q3UUG9_MOUSE	unreviewed	Putative uncharacterized protein	Lhb	Mus musculus (Mouse)	139
Q6A017	Q6A017_MOUSE	unreviewed	MKIAA0688 protein (Fragment)	Adamts4 mKIAA0688	Mus musculus (Mouse)	893
A3RL32	A3RL32_MOUSE	unreviewed	Interferon gamma (IFN-gamma)	Ifng	Mus musculus (Mouse)	155
Q3U9P4	Q3U9P4_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Lpl	Mus musculus (Mouse)	180
Q6GXA7	Q6GXA7_MOUSE	unreviewed	Tissue inhibitor of metalloproteinase 3 (Fragment)	Timp3	Mus musculus (Mouse)	59
Q3TWH5	Q3TWH5_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Tgfb2	Mus musculus (Mouse)	341
H7BWY6	H7BWY6_MOUSE	unreviewed	Retinol-binding protein 4	Rbp4	Mus musculus (Mouse)	245
